year,id,state,month,number,date
2011,24,Santa Catarina,Janeiro,9,2011-01-01
2012,24,Santa Catarina,Janeiro,14,2012-01-01
2013,24,Santa Catarina,Janeiro,18,2013-01-01
2014,24,Santa Catarina,Janeiro,58,2014-01-01
2015,24,Santa Catarina,Janeiro,28,2015-01-01
2016,24,Santa Catarina,Janeiro,53,2016-01-01
2017,24,Santa Catarina,Janeiro,46,2017-01-01
1998,24,Santa Catarina,Fevereiro,0,1998-01-01
1999,24,Santa Catarina,Fevereiro,2,1999-01-01
2000,24,Santa Catarina,Fevereiro,8,2000-01-01
2001,24,Santa Catarina,Fevereiro,0,2001-01-01
2002,24,Santa Catarina,Fevereiro,5,2002-01-01
2003,24,Santa Catarina,Fevereiro,43,2003-01-01
2004,24,Santa Catarina,Fevereiro,29,2004-01-01
2005,24,Santa Catarina,Fevereiro,46,2005-01-01
2006,24,Santa Catarina,Fevereiro,18,2006-01-01
2007,24,Santa Catarina,Fevereiro,14,2007-01-01
2008,24,Santa Catarina,Fevereiro,29,2008-01-01
2009,24,Santa Catarina,Fevereiro,7,2009-01-01
2010,24,Santa Catarina,Fevereiro,15,2010-01-01
2011,24,Santa Catarina,Fevereiro,1,2011-01-01
2012,24,Santa Catarina,Fevereiro,13,2012-01-01
2013,24,Santa Catarina,Fevereiro,12,2013-01-01
2014,24,Santa Catarina,Fevereiro,27,2014-01-01
2015,24,Santa Catarina,Fevereiro,23,2015-01-01
2016,24,Santa Catarina,Fevereiro,10,2016-01-01
2017,24,Santa Catarina,Fevereiro,31,2017-01-01
1998,24,Santa Catarina,Março,0,1998-01-01
1999,24,Santa Catarina,Março,7,1999-01-01
2000,24,Santa Catarina,Março,46,2000-01-01
2001,24,Santa Catarina,Março,1,2001-01-01
2002,24,Santa Catarina,Março,12,2002-01-01
2003,24,Santa Catarina,Março,58,2003-01-01
2004,24,Santa Catarina,Março,73,2004-01-01
2005,24,Santa Catarina,Março,92,2005-01-01
2006,24,Santa Catarina,Março,48,2006-01-01
2007,24,Santa Catarina,Março,23,2007-01-01
2008,24,Santa Catarina,Março,14,2008-01-01
2009,24,Santa Catarina,Março,33,2009-01-01
2010,24,Santa Catarina,Março,9,2010-01-01
2011,24,Santa Catarina,Março,8,2011-01-01
2012,24,Santa Catarina,Março,65,2012-01-01
2013,24,Santa Catarina,Março,14,2013-01-01
2014,24,Santa Catarina,Março,15,2014-01-01
2015,24,Santa Catarina,Março,37,2015-01-01
2016,24,Santa Catarina,Março,21,2016-01-01
2017,24,Santa Catarina,Março,12,2017-01-01
1998,24,Santa Catarina,Abril,0,1998-01-01
1999,24,Santa Catarina,Abril,0,1999-01-01
2000,24,Santa Catarina,Abril,7,2000-01-01
2001,24,Santa Catarina,Abril,1,2001-01-01
2002,24,Santa Catarina,Abril,7,2002-01-01
2003,24,Santa Catarina,Abril,120,2003-01-01
2004,24,Santa Catarina,Abril,59,2004-01-01
2005,24,Santa Catarina,Abril,25,2005-01-01
2006,24,Santa Catarina,Abril,30,2006-01-01
2007,24,Santa Catarina,Abril,2,2007-01-01
2008,24,Santa Catarina,Abril,31,2008-01-01
2009,24,Santa Catarina,Abril,57,2009-01-01
2010,24,Santa Catarina,Abril,19,2010-01-01
2011,24,Santa Catarina,Abril,5,2011-01-01
2012,24,Santa Catarina,Abril,40,2012-01-01
2013,24,Santa Catarina,Abril,46,2013-01-01
2014,24,Santa Catarina,Abril,34,2014-01-01
2015,24,Santa Catarina,Abril,32,2015-01-01
2016,24,Santa Catarina,Abril,36,2016-01-01
2017,24,Santa Catarina,Abril,26,2017-01-01
1998,24,Santa Catarina,Maio,0,1998-01-01
1999,24,Santa Catarina,Maio,1,1999-01-01
2000,24,Santa Catarina,Maio,0,2000-01-01
2001,24,Santa Catarina,Maio,2,2001-01-01
2002,24,Santa Catarina,Maio,3,2002-01-01
2003,24,Santa Catarina,Maio,84,2003-01-01
2004,24,Santa Catarina,Maio,2,2004-01-01
2005,24,Santa Catarina,Maio,21,2005-01-01
2006,24,Santa Catarina,Maio,33,2006-01-01
2007,24,Santa Catarina,Maio,2,2007-01-01
2008,24,Santa Catarina,Maio,15,2008-01-01
2009,24,Santa Catarina,Maio,33,2009-01-01
2010,24,Santa Catarina,Maio,1,2010-01-01
2011,24,Santa Catarina,Maio,16,2011-01-01
2012,24,Santa Catarina,Maio,60,2012-01-01
2013,24,Santa Catarina,Maio,52,2013-01-01
2014,24,Santa Catarina,Maio,42,2014-01-01
2015,24,Santa Catarina,Maio,70,2015-01-01
2016,24,Santa Catarina,Maio,26,2016-01-01
2017,24,Santa Catarina,Maio,36,2017-01-01
1998,24,Santa Catarina,Junho,2,1998-01-01
1999,24,Santa Catarina,Junho,0,1999-01-01
2000,24,Santa Catarina,Junho,2,2000-01-01
2001,24,Santa Catarina,Junho,1,2001-01-01
2002,24,Santa Catarina,Junho,0,2002-01-01
2003,24,Santa Catarina,Junho,68,2003-01-01
2004,24,Santa Catarina,Junho,127,2004-01-01
2005,24,Santa Catarina,Junho,58,2005-01-01
2006,24,Santa Catarina,Junho,32,2006-01-01
2007,24,Santa Catarina,Junho,11,2007-01-01
2008,24,Santa Catarina,Junho,2,2008-01-01
2009,24,Santa Catarina,Junho,14,2009-01-01
2010,24,Santa Catarina,Junho,1,2010-01-01
2011,24,Santa Catarina,Junho,26,2011-01-01
2012,24,Santa Catarina,Junho,42,2012-01-01
2013,24,Santa Catarina,Junho,31,2013-01-01
2014,24,Santa Catarina,Junho,3,2014-01-01
2015,24,Santa Catarina,Junho,104,2015-01-01
2016,24,Santa Catarina,Junho,79,2016-01-01
2017,24,Santa Catarina,Junho,70,2017-01-01
1998,24,Santa Catarina,Julho,0,1998-01-01
1999,24,Santa Catarina,Julho,2,1999-01-01
2000,24,Santa Catarina,Julho,21,2000-01-01
2001,24,Santa Catarina,Julho,5,2001-01-01
2002,24,Santa Catarina,Julho,82,2002-01-01
2003,24,Santa Catarina,Julho,43,2003-01-01
2004,24,Santa Catarina,Julho,94,2004-01-01
2005,24,Santa Catarina,Julho,90,2005-01-01
2006,24,Santa Catarina,Julho,74,2006-01-01
2007,24,Santa Catarina,Julho,12,2007-01-01
2008,24,Santa Catarina,Julho,46,2008-01-01
2009,24,Santa Catarina,Julho,26,2009-01-01
2010,24,Santa Catarina,Julho,31,2010-01-01
2011,24,Santa Catarina,Julho,31,2011-01-01
2012,24,Santa Catarina,Julho,42,2012-01-01
2013,24,Santa Catarina,Julho,69,2013-01-01
2014,24,Santa Catarina,Julho,82,2014-01-01
2015,24,Santa Catarina,Julho,45,2015-01-01
2016,24,Santa Catarina,Julho,480,2016-01-01
2017,24,Santa Catarina,Julho,591,2017-01-01
1998,24,Santa Catarina,Agosto,0,1998-01-01
1999,24,Santa Catarina,Agosto,51,1999-01-01
2000,24,Santa Catarina,Agosto,69,2000-01-01
2001,24,Santa Catarina,Agosto,24,2001-01-01
2002,24,Santa Catarina,Agosto,702,2002-01-01
2003,24,Santa Catarina,Agosto,1.513,2003-01-01
2004,24,Santa Catarina,Agosto,728,2004-01-01
2005,24,Santa Catarina,Agosto,391,2005-01-01
2006,24,Santa Catarina,Agosto,728,2006-01-01
2007,24,Santa Catarina,Agosto,462,2007-01-01
2008,24,Santa Catarina,Agosto,51,2008-01-01
2009,24,Santa Catarina,Agosto,759,2009-01-01
2010,24,Santa Catarina,Agosto,511,2010-01-01
2011,24,Santa Catarina,Agosto,175,2011-01-01
2012,24,Santa Catarina,Agosto,398,2012-01-01
2013,24,Santa Catarina,Agosto,236,2013-01-01
2014,24,Santa Catarina,Agosto,459,2014-01-01
2015,24,Santa Catarina,Agosto,379,2015-01-01
2016,24,Santa Catarina,Agosto,765,2016-01-01
2017,24,Santa Catarina,Agosto,713,2017-01-01
1998,24,Santa Catarina,Setembro,6,1998-01-01
1999,24,Santa Catarina,Setembro,101,1999-01-01
2000,24,Santa Catarina,Setembro,36,2000-01-01
2001,24,Santa Catarina,Setembro,18,2001-01-01
2002,24,Santa Catarina,Setembro,416,2002-01-01
2003,24,Santa Catarina,Setembro,1.339,2003-01-01
2004,24,Santa Catarina,Setembro,755,2004-01-01
2005,24,Santa Catarina,Setembro,116,2005-01-01
2006,24,Santa Catarina,Setembro,530,2006-01-01
2007,24,Santa Catarina,Setembro,617,2007-01-01
2008,24,Santa Catarina,Setembro,233,2008-01-01
2009,24,Santa Catarina,Setembro,47,2009-01-01
2010,24,Santa Catarina,Setembro,198,2010-01-01
2011,24,Santa Catarina,Setembro,450,2011-01-01
2012,24,Santa Catarina,Setembro,188,2012-01-01
2013,24,Santa Catarina,Setembro,303,2013-01-01
2014,24,Santa Catarina,Setembro,208,2014-01-01
2015,24,Santa Catarina,Setembro,156,2015-01-01
2016,24,Santa Catarina,Setembro,644,2016-01-01
2017,24,Santa Catarina,Setembro,626,2017-01-01
1998,24,Santa Catarina,Outubro,4,1998-01-01
1999,24,Santa Catarina,Outubro,16,1999-01-01
2000,24,Santa Catarina,Outubro,55,2000-01-01
2001,24,Santa Catarina,Outubro,26,2001-01-01
2002,24,Santa Catarina,Outubro,42,2002-01-01
2003,24,Santa Catarina,Outubro,669,2003-01-01
2004,24,Santa Catarina,Outubro,704,2004-01-01
2005,24,Santa Catarina,Outubro,197,2005-01-01
2006,24,Santa Catarina,Outubro,269,2006-01-01
2007,24,Santa Catarina,Outubro,35,2007-01-01
2008,24,Santa Catarina,Outubro,56,2008-01-01
2009,24,Santa Catarina,Outubro,252,2009-01-01
2010,24,Santa Catarina,Outubro,76,2010-01-01
2011,24,Santa Catarina,Outubro,102,2011-01-01
2012,24,Santa Catarina,Outubro,34,2012-01-01
2013,24,Santa Catarina,Outubro,107,2013-01-01
2014,24,Santa Catarina,Outubro,122,2014-01-01
2015,24,Santa Catarina,Outubro,21,2015-01-01
2016,24,Santa Catarina,Outubro,56,2016-01-01
2017,24,Santa Catarina,Outubro,51,2017-01-01
1998,24,Santa Catarina,Novembro,21,1998-01-01
1999,24,Santa Catarina,Novembro,84,1999-01-01
2000,24,Santa Catarina,Novembro,19,2000-01-01
2001,24,Santa Catarina,Novembro,66,2001-01-01
2002,24,Santa Catarina,Novembro,348,2002-01-01
2003,24,Santa Catarina,Novembro,347,2003-01-01
2004,24,Santa Catarina,Novembro,279,2004-01-01
2005,24,Santa Catarina,Novembro,384,2005-01-01
2006,24,Santa Catarina,Novembro,45,2006-01-01
2007,24,Santa Catarina,Novembro,26,2007-01-01
2008,24,Santa Catarina,Novembro,16,2008-01-01
2009,24,Santa Catarina,Novembro,61,2009-01-01
2010,24,Santa Catarina,Novembro,88,2010-01-01
2011,24,Santa Catarina,Novembro,79,2011-01-01
2012,24,Santa Catarina,Novembro,72,2012-01-01
2013,24,Santa Catarina,Novembro,84,2013-01-01
2014,24,Santa Catarina,Novembro,43,2014-01-01
2015,24,Santa Catarina,Novembro,9,2015-01-01
2016,24,Santa Catarina,Novembro,156,2016-01-01
2017,24,Santa Catarina,Novembro,152,2017-01-01
1998,24,Santa Catarina,Dezembro,26,1998-01-01
1999,24,Santa Catarina,Dezembro,89,1999-01-01
2000,24,Santa Catarina,Dezembro,29,2000-01-01
2001,24,Santa Catarina,Dezembro,45,2001-01-01
2002,24,Santa Catarina,Dezembro,76,2002-01-01
2003,24,Santa Catarina,Dezembro,129,2003-01-01
2004,24,Santa Catarina,Dezembro,68,2004-01-01
2005,24,Santa Catarina,Dezembro,17,2005-01-01
2006,24,Santa Catarina,Dezembro,7,2006-01-01
2007,24,Santa Catarina,Dezembro,17,2007-01-01
2008,24,Santa Catarina,Dezembro,29,2008-01-01
2009,24,Santa Catarina,Dezembro,20,2009-01-01
2010,24,Santa Catarina,Dezembro,23,2010-01-01
2011,24,Santa Catarina,Dezembro,24,2011-01-01
2012,24,Santa Catarina,Dezembro,32,2012-01-01
2013,24,Santa Catarina,Dezembro,74,2013-01-01
2014,24,Santa Catarina,Dezembro,45,2014-01-01
2015,24,Santa Catarina,Dezembro,19,2015-01-01
2016,24,Santa Catarina,Dezembro,20,2016-01-01
1998,26,Sao Paulo,Janeiro,0,1998-01-01
1999,26,Sao Paulo,Janeiro,7,1999-01-01
2000,26,Sao Paulo,Janeiro,36,2000-01-01
2001,26,Sao Paulo,Janeiro,26,2001-01-01
2002,26,Sao Paulo,Janeiro,19,2002-01-01
2003,26,Sao Paulo,Janeiro,59,2003-01-01
2004,26,Sao Paulo,Janeiro,37,2004-01-01
2005,26,Sao Paulo,Janeiro,26,2005-01-01
2006,26,Sao Paulo,Janeiro,76,2006-01-01
2007,26,Sao Paulo,Janeiro,14,2007-01-01
2008,26,Sao Paulo,Janeiro,34,2008-01-01
2009,26,Sao Paulo,Janeiro,12,2009-01-01
2010,26,Sao Paulo,Janeiro,45,2010-01-01
2011,26,Sao Paulo,Janeiro,75,2011-01-01
2012,26,Sao Paulo,Janeiro,38,2012-01-01
2013,26,Sao Paulo,Janeiro,36,2013-01-01
2014,26,Sao Paulo,Janeiro,99,2014-01-01
2015,26,Sao Paulo,Janeiro,120,2015-01-01
2016,26,Sao Paulo,Janeiro,85,2016-01-01
2017,26,Sao Paulo,Janeiro,28,2017-01-01
1998,26,Sao Paulo,Fevereiro,0,1998-01-01
1999,26,Sao Paulo,Fevereiro,47,1999-01-01
2000,26,Sao Paulo,Fevereiro,25,2000-01-01
2001,26,Sao Paulo,Fevereiro,25,2001-01-01
2002,26,Sao Paulo,Fevereiro,19,2002-01-01
2003,26,Sao Paulo,Fevereiro,137,2003-01-01
2004,26,Sao Paulo,Fevereiro,41,2004-01-01
2005,26,Sao Paulo,Fevereiro,78,2005-01-01
2006,26,Sao Paulo,Fevereiro,59,2006-01-01
2007,26,Sao Paulo,Fevereiro,96,2007-01-01
2008,26,Sao Paulo,Fevereiro,30,2008-01-01
2009,26,Sao Paulo,Fevereiro,65,2009-01-01
2010,26,Sao Paulo,Fevereiro,152,2010-01-01
2011,26,Sao Paulo,Fevereiro,73,2011-01-01
2012,26,Sao Paulo,Fevereiro,81,2012-01-01
2013,26,Sao Paulo,Fevereiro,100,2013-01-01
2014,26,Sao Paulo,Fevereiro,112,2014-01-01
2015,26,Sao Paulo,Fevereiro,69,2015-01-01
2016,26,Sao Paulo,Fevereiro,188,2016-01-01
2017,26,Sao Paulo,Fevereiro,107,2017-01-01
1998,26,Sao Paulo,Março,0,1998-01-01
1999,26,Sao Paulo,Março,78,1999-01-01
2000,26,Sao Paulo,Março,26,2000-01-01
2001,26,Sao Paulo,Março,35,2001-01-01
2002,26,Sao Paulo,Março,111,2002-01-01
2003,26,Sao Paulo,Março,86,2003-01-01
2004,26,Sao Paulo,Março,73,2004-01-01
2005,26,Sao Paulo,Março,73,2005-01-01
2006,26,Sao Paulo,Março,106,2006-01-01
2007,26,Sao Paulo,Março,152,2007-01-01
2008,26,Sao Paulo,Março,72,2008-01-01
2009,26,Sao Paulo,Março,55,2009-01-01
2010,26,Sao Paulo,Março,111,2010-01-01
2011,26,Sao Paulo,Março,45,2011-01-01
2012,26,Sao Paulo,Março,99,2012-01-01
2013,26,Sao Paulo,Março,57,2013-01-01
2014,26,Sao Paulo,Março,75,2014-01-01
2015,26,Sao Paulo,Março,68,2015-01-01
2016,26,Sao Paulo,Março,82,2016-01-01
2017,26,Sao Paulo,Março,103,2017-01-01
1998,26,Sao Paulo,Abril,0,1998-01-01
1999,26,Sao Paulo,Abril,291,1999-01-01
2000,26,Sao Paulo,Abril,102,2000-01-01
2001,26,Sao Paulo,Abril,61,2001-01-01
2002,26,Sao Paulo,Abril,178,2002-01-01
2003,26,Sao Paulo,Abril,106,2003-01-01
2004,26,Sao Paulo,Abril,36,2004-01-01
2005,26,Sao Paulo,Abril,62,2005-01-01
2006,26,Sao Paulo,Abril,63,2006-01-01
2007,26,Sao Paulo,Abril,44,2007-01-01
2008,26,Sao Paulo,Abril,84,2008-01-01
2009,26,Sao Paulo,Abril,67,2009-01-01
2010,26,Sao Paulo,Abril,91,2010-01-01
2011,26,Sao Paulo,Abril,52,2011-01-01
2012,26,Sao Paulo,Abril,82,2012-01-01
2013,26,Sao Paulo,Abril,103,2013-01-01
2014,26,Sao Paulo,Abril,103,2014-01-01
2015,26,Sao Paulo,Abril,76,2015-01-01
2016,26,Sao Paulo,Abril,307,2016-01-01
2017,26,Sao Paulo,Abril,41,2017-01-01
1998,26,Sao Paulo,Maio,0,1998-01-01
1999,26,Sao Paulo,Maio,500,1999-01-01
2000,26,Sao Paulo,Maio,300,2000-01-01
2001,26,Sao Paulo,Maio,211,2001-01-01
2002,26,Sao Paulo,Maio,319,2002-01-01
2003,26,Sao Paulo,Maio,69,2003-01-01
2004,26,Sao Paulo,Maio,60,2004-01-01
2005,26,Sao Paulo,Maio,212,2005-01-01
2006,26,Sao Paulo,Maio,88,2006-01-01
2007,26,Sao Paulo,Maio,69,2007-01-01
2008,26,Sao Paulo,Maio,40,2008-01-01
2009,26,Sao Paulo,Maio,142,2009-01-01
2010,26,Sao Paulo,Maio,150,2010-01-01
2011,26,Sao Paulo,Maio,136,2011-01-01
2012,26,Sao Paulo,Maio,82,2012-01-01
2013,26,Sao Paulo,Maio,118,2013-01-01
2014,26,Sao Paulo,Maio,181,2014-01-01
2015,26,Sao Paulo,Maio,65,2015-01-01
2016,26,Sao Paulo,Maio,139,2016-01-01
2017,26,Sao Paulo,Maio,43,2017-01-01
1998,26,Sao Paulo,Junho,451,1998-01-01
1999,26,Sao Paulo,Junho,522,1999-01-01
2000,26,Sao Paulo,Junho,606,2000-01-01
2001,26,Sao Paulo,Junho,346,2001-01-01
2002,26,Sao Paulo,Junho,562,2002-01-01
2003,26,Sao Paulo,Junho,132,2003-01-01
2004,26,Sao Paulo,Junho,231,2004-01-01
2005,26,Sao Paulo,Junho,236,2005-01-01
2006,26,Sao Paulo,Junho,97,2006-01-01
2007,26,Sao Paulo,Junho,91,2007-01-01
2008,26,Sao Paulo,Junho,25,2008-01-01
2009,26,Sao Paulo,Junho,125,2009-01-01
2010,26,Sao Paulo,Junho,143,2010-01-01
2011,26,Sao Paulo,Junho,210,2011-01-01
2012,26,Sao Paulo,Junho,30,2012-01-01
2013,26,Sao Paulo,Junho,47,2013-01-01
2014,26,Sao Paulo,Junho,331,2014-01-01
2015,26,Sao Paulo,Junho,147,2015-01-01
2016,26,Sao Paulo,Junho,197,2016-01-01
2017,26,Sao Paulo,Junho,217,2017-01-01
1998,26,Sao Paulo,Julho,596,1998-01-01
1999,26,Sao Paulo,Julho,684,1999-01-01
2000,26,Sao Paulo,Julho,770,2000-01-01
2001,26,Sao Paulo,Julho,538,2001-01-01
2002,26,Sao Paulo,Julho,448,2002-01-01
2003,26,Sao Paulo,Julho,171,2003-01-01
2004,26,Sao Paulo,Julho,342,2004-01-01
2005,26,Sao Paulo,Julho,284,2005-01-01
2006,26,Sao Paulo,Julho,245,2006-01-01
2007,26,Sao Paulo,Julho,94,2007-01-01
2008,26,Sao Paulo,Julho,126,2008-01-01
2009,26,Sao Paulo,Julho,110,2009-01-01
2010,26,Sao Paulo,Julho,600,2010-01-01
2011,26,Sao Paulo,Julho,479,2011-01-01
2012,26,Sao Paulo,Julho,179,2012-01-01
2013,26,Sao Paulo,Julho,181,2013-01-01
2014,26,Sao Paulo,Julho,476,2014-01-01
2015,26,Sao Paulo,Julho,149,2015-01-01
2016,26,Sao Paulo,Julho,687,2016-01-01
2017,26,Sao Paulo,Julho,802,2017-01-01
1998,26,Sao Paulo,Agosto,581,1998-01-01
1999,26,Sao Paulo,Agosto,1.211,1999-01-01
2000,26,Sao Paulo,Agosto,915,2000-01-01
2001,26,Sao Paulo,Agosto,595,2001-01-01
2002,26,Sao Paulo,Agosto,719,2002-01-01
2003,26,Sao Paulo,Agosto,934,2003-01-01
2004,26,Sao Paulo,Agosto,794,2004-01-01
2005,26,Sao Paulo,Agosto,522,2005-01-01
2006,26,Sao Paulo,Agosto,572,2006-01-01
2007,26,Sao Paulo,Agosto,470,2007-01-01
2008,26,Sao Paulo,Agosto,153,2008-01-01
2009,26,Sao Paulo,Agosto,289,2009-01-01
2010,26,Sao Paulo,Agosto,1.809,2010-01-01
2011,26,Sao Paulo,Agosto,1.067,2011-01-01
2012,26,Sao Paulo,Agosto,435,2012-01-01
2013,26,Sao Paulo,Agosto,497,2013-01-01
2014,26,Sao Paulo,Agosto,1.458,2014-01-01
2015,26,Sao Paulo,Agosto,643,2015-01-01
2016,26,Sao Paulo,Agosto,797,2016-01-01
2017,26,Sao Paulo,Agosto,981,2017-01-01
1998,26,Sao Paulo,Setembro,525,1998-01-01
1999,26,Sao Paulo,Setembro,911,1999-01-01
2000,26,Sao Paulo,Setembro,582,2000-01-01
2001,26,Sao Paulo,Setembro,425,2001-01-01
2002,26,Sao Paulo,Setembro,302,2002-01-01
2003,26,Sao Paulo,Setembro,977,2003-01-01
2004,26,Sao Paulo,Setembro,809,2004-01-01
2005,26,Sao Paulo,Setembro,231,2005-01-01
2006,26,Sao Paulo,Setembro,694,2006-01-01
2007,26,Sao Paulo,Setembro,495,2007-01-01
2008,26,Sao Paulo,Setembro,486,2008-01-01
2009,26,Sao Paulo,Setembro,116,2009-01-01
2010,26,Sao Paulo,Setembro,1.677,2010-01-01
2011,26,Sao Paulo,Setembro,1.108,2011-01-01
2012,26,Sao Paulo,Setembro,813,2012-01-01
2013,26,Sao Paulo,Setembro,560,2013-01-01
2014,26,Sao Paulo,Setembro,882,2014-01-01
2015,26,Sao Paulo,Setembro,368,2015-01-01
2016,26,Sao Paulo,Setembro,490,2016-01-01
2017,26,Sao Paulo,Setembro,2.868,2017-01-01
1998,26,Sao Paulo,Outubro,434,1998-01-01
1999,26,Sao Paulo,Outubro,763,1999-01-01
2000,26,Sao Paulo,Outubro,647,2000-01-01
2001,26,Sao Paulo,Outubro,444,2001-01-01
2002,26,Sao Paulo,Outubro,733,2002-01-01
2003,26,Sao Paulo,Outubro,422,2003-01-01
2004,26,Sao Paulo,Outubro,195,2004-01-01
2005,26,Sao Paulo,Outubro,221,2005-01-01
2006,26,Sao Paulo,Outubro,153,2006-01-01
2007,26,Sao Paulo,Outubro,281,2007-01-01
2008,26,Sao Paulo,Outubro,87,2008-01-01
2009,26,Sao Paulo,Outubro,64,2009-01-01
2010,26,Sao Paulo,Outubro,260,2010-01-01
2011,26,Sao Paulo,Outubro,188,2011-01-01
2012,26,Sao Paulo,Outubro,206,2012-01-01
2013,26,Sao Paulo,Outubro,127,2013-01-01
2014,26,Sao Paulo,Outubro,887,2014-01-01
2015,26,Sao Paulo,Outubro,213,2015-01-01
2016,26,Sao Paulo,Outubro,177,2016-01-01
2017,26,Sao Paulo,Outubro,179,2017-01-01
1998,26,Sao Paulo,Novembro,488,1998-01-01
1999,26,Sao Paulo,Novembro,398,1999-01-01
2000,26,Sao Paulo,Novembro,96,2000-01-01
2001,26,Sao Paulo,Novembro,168,2001-01-01
2002,26,Sao Paulo,Novembro,72,2002-01-01
2003,26,Sao Paulo,Novembro,155,2003-01-01
2004,26,Sao Paulo,Novembro,144,2004-01-01
2005,26,Sao Paulo,Novembro,163,2005-01-01
2006,26,Sao Paulo,Novembro,43,2006-01-01
2007,26,Sao Paulo,Novembro,50,2007-01-01
2008,26,Sao Paulo,Novembro,20,2008-01-01
2009,26,Sao Paulo,Novembro,83,2009-01-01
2010,26,Sao Paulo,Novembro,104,2010-01-01
2011,26,Sao Paulo,Novembro,87,2011-01-01
2012,26,Sao Paulo,Novembro,50,2012-01-01
2013,26,Sao Paulo,Novembro,120,2013-01-01
2014,26,Sao Paulo,Novembro,56,2014-01-01
2015,26,Sao Paulo,Novembro,21,2015-01-01
2016,26,Sao Paulo,Novembro,39,2016-01-01
2017,26,Sao Paulo,Novembro,37,2017-01-01
1998,26,Sao Paulo,Dezembro,121,1998-01-01
1999,26,Sao Paulo,Dezembro,47,1999-01-01
2000,26,Sao Paulo,Dezembro,23,2000-01-01
2001,26,Sao Paulo,Dezembro,52,2001-01-01
2002,26,Sao Paulo,Dezembro,57,2002-01-01
2003,26,Sao Paulo,Dezembro,58,2003-01-01
2004,26,Sao Paulo,Dezembro,102,2004-01-01
2005,26,Sao Paulo,Dezembro,15,2005-01-01
2006,26,Sao Paulo,Dezembro,13,2006-01-01
2007,26,Sao Paulo,Dezembro,21,2007-01-01
2008,26,Sao Paulo,Dezembro,36,2008-01-01
2009,26,Sao Paulo,Dezembro,37,2009-01-01
2010,26,Sao Paulo,Dezembro,52,2010-01-01
2011,26,Sao Paulo,Dezembro,53,2011-01-01
2012,26,Sao Paulo,Dezembro,64,2012-01-01
2013,26,Sao Paulo,Dezembro,109,2013-01-01
2014,26,Sao Paulo,Dezembro,57,2014-01-01
2015,26,Sao Paulo,Dezembro,45,2015-01-01
2016,26,Sao Paulo,Dezembro,47,2016-01-01
1998,25,Sergipe,Janeiro,0,1998-01-01
1999,25,Sergipe,Janeiro,36,1999-01-01
2000,25,Sergipe,Janeiro,1,2000-01-01
2001,25,Sergipe,Janeiro,2,2001-01-01
2002,25,Sergipe,Janeiro,1,2002-01-01
2003,25,Sergipe,Janeiro,198,2003-01-01
2004,25,Sergipe,Janeiro,16,2004-01-01
2005,25,Sergipe,Janeiro,80,2005-01-01
2006,25,Sergipe,Janeiro,36,2006-01-01
2007,25,Sergipe,Janeiro,56,2007-01-01
2008,25,Sergipe,Janeiro,100,2008-01-01
2009,25,Sergipe,Janeiro,60,2009-01-01
2010,25,Sergipe,Janeiro,29,2010-01-01
2011,25,Sergipe,Janeiro,36,2011-01-01
2012,25,Sergipe,Janeiro,39,2012-01-01
2013,25,Sergipe,Janeiro,34,2013-01-01
2014,25,Sergipe,Janeiro,20,2014-01-01
2015,25,Sergipe,Janeiro,44,2015-01-01
2016,25,Sergipe,Janeiro,9,2016-01-01
2017,25,Sergipe,Janeiro,31,2017-01-01
1998,25,Sergipe,Fevereiro,0,1998-01-01
1999,25,Sergipe,Fevereiro,25,1999-01-01
2000,25,Sergipe,Fevereiro,6,2000-01-01
2001,25,Sergipe,Fevereiro,2,2001-01-01
2002,25,Sergipe,Fevereiro,6,2002-01-01
2003,25,Sergipe,Fevereiro,50,2003-01-01
2004,25,Sergipe,Fevereiro,10,2004-01-01
2005,25,Sergipe,Fevereiro,19,2005-01-01
2006,25,Sergipe,Fevereiro,36,2006-01-01
2007,25,Sergipe,Fevereiro,22,2007-01-01
2008,25,Sergipe,Fevereiro,67,2008-01-01
2009,25,Sergipe,Fevereiro,64,2009-01-01
2010,25,Sergipe,Fevereiro,33,2010-01-01
2011,25,Sergipe,Fevereiro,31,2011-01-01
2012,25,Sergipe,Fevereiro,34,2012-01-01
2013,25,Sergipe,Fevereiro,47,2013-01-01
2014,25,Sergipe,Fevereiro,18,2014-01-01
2015,25,Sergipe,Fevereiro,40,2015-01-01
2016,25,Sergipe,Fevereiro,22,2016-01-01
2017,25,Sergipe,Fevereiro,18,2017-01-01
1998,25,Sergipe,Março,0,1998-01-01
1999,25,Sergipe,Março,18,1999-01-01
2000,25,Sergipe,Março,6,2000-01-01
2001,25,Sergipe,Março,1,2001-01-01
2002,25,Sergipe,Março,7,2002-01-01
2003,25,Sergipe,Março,62,2003-01-01
2004,25,Sergipe,Março,36,2004-01-01
2005,25,Sergipe,Março,28,2005-01-01
2006,25,Sergipe,Março,41,2006-01-01
2007,25,Sergipe,Março,2,2007-01-01
2008,25,Sergipe,Março,43,2008-01-01
2009,25,Sergipe,Março,29,2009-01-01
2010,25,Sergipe,Março,44,2010-01-01
2011,25,Sergipe,Março,47,2011-01-01
2012,25,Sergipe,Março,71,2012-01-01
2013,25,Sergipe,Março,67,2013-01-01
2014,25,Sergipe,Março,33,2014-01-01
2015,25,Sergipe,Março,49,2015-01-01
2016,25,Sergipe,Março,26,2016-01-01
